lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag
ADNPRG552.1,2024,41,7,140,140,QFN,6749320.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT1964ECPC-A0Z,10536,ADI5824P,A,2024-ADN-10-G190,TUBE,N,6,1,38.00 X 58.00,
ADNPRG868.1,2024,42,7,140,140,QFN,6755699.1,10/19/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT1965ICPC-A0Z,4964,ADI3746P,B,2024-ADN-11-G002,TUBE,N,6,1,65.00 X 70.00,
ADNPRG869.1,2024,42,7,140,140,QFN,6755700.1,10/19/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT1965ICPC-A0Z,4923,ADI3746P,B,2024-ADN-11-G002,TUBE,N,6,1,65.00 X 70.00,
ADNPRH375.1,2024,44,3,140,140,QFN,6761700.1,10/29/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT1965ICPC-A0Z,4847,ADI3746P,B,MLASER-T,TUBE,N,6,1,65.00 X 70.00,
ADNPRG029.1,2024,41,1,140,140,QFN,6743001.1,10/6/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT1994ICPC-A0Z,19696,ADI5948P,A,2024-ADN-10-G111,TUBE,N,6,1,54.00 X 59.00,
ADNPRG575.1,2024,42,3,140,140,QFN,6749322.1,10/15/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT1994ICPC-A0Z,20419,ADI5948P,A,2024-ADN-10-G213,TUBE,N,6,1,54.00 X 59.00,
ADNPRG870.1,2024,42,7,140,140,QFN,6755698.1,10/19/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT1994ICPC-A0Z,13583,ADI5948P,A,2024-ADN-10-G257,TUBE,N,6,1,54.00 X 59.00,
ADNPRH531.1,2024,44,4,140,140,QFN,6761704.1,10/30/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3020ECPC-A0Z,15000,ADI5823P,A,BUFFING,TUBE,N,6,1,45.00 X 88.00,
ADNPRH132.1,2024,43,5,140,140,QFN,6755697.1,10/24/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3020ICPC-A0Z,4810,ADI6278P,A,2024-ADN-11-G070,TUBE,N,6,1,45.00 X 88.00,
ADNPRF889.1,2024,40,6,140,140,QFN,6735677.1,10/4/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3080-1ICPC-A0Z,10181,ADI1843P,C,2024-ADN-10-G121,TUBE,N,6,1,44.00 X 75.00,
ADNPRG608.1,2024,42,4,140,140,QFN,6749328.1,10/16/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3080-1ICPC-A0Z,10733,ADI1843P,C,2024-ADN-10-G227,TUBE,N,6,1,44.00 X 75.00,
ADNPRG028.1,2024,41,1,140,140,QFN,6742994.1,10/6/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3080ECPC-A0Z,7128,ADI3766P,B,2024-ADN-10-G113,TUBE,N,6,1,44.00 X 75.00,
ADNPRG548.1,2024,41,7,140,140,QFN,6749329.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3080ECPC-A0Z,2463,ADI3766P,B,2024-ADN-10-G190,TUBE,N,6,1,44.00 X 75.00,
ADNPRH373.1,2024,44,3,140,140,QFN,6763629.1,10/29/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3092ECPC-A0Z,10878,ADI5986P,A,SEAL-GREEN,TUBE,N,6,1,31.00 X 62.00,
ADNPRH374.1,2024,44,3,140,140,QFN,6763630.1,10/29/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3092ECPC-A0Z,21488,ADI5986P,A,AUTO-3RD-INSPT,TUBE,N,6,1,31.00 X 62.00,
ADNPRG609.1,2024,42,4,140,140,QFN,6749330.1,10/16/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3092ICPC-A0Z,10767,ADI5986P,A,2024-ADN-10-G221,TUBE,N,6,1,31.00 X 62.00,
ADNPRG814.1,2024,42,6,140,140,QFN,6755678.1,10/18/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ECPC-A0Z,37005,ADI5838P,A,2024-ADN-10-G257,TUBE,N,6,1,53.00 X 34.00,
ADNPRH294.1,2024,44,1,140,140,QFN,6761713.1,10/27/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ECPC-A0Z,37186,ADI5838P,A,SINGULATE,TUBE,N,6,1,53.00 X 34.00,
ADNPRH292.1,2024,44,1,140,140,QFN,6761716.1,10/27/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT3580ECPC-A0Z,12802,ADI5820P,A,PNP,TUBE,N,6,1,65.00 X 49.00,
ADNPRH293.1,2024,44,1,140,140,QFN,6761726.1,10/27/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT4320HCPC-A0Z,20903,ADI6049P,A,Awaiting,TUBE,N,6,1,65.00 X 80.00,
ADNPRG610.1,2024,42,4,140,140,QFN,6749344.1,10/16/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT4320ICPC-A0Z,19904,ADI6049P,A,2024-ADN-10-G213,TUBE,N,6,1,65.00 X 80.00,
A5PPR2194.1,2024,41,1,140,140,QFN,6742976.1,10/6/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT5560ECPC-A0Z,31691,ADI6099P,A,2024-A5P-10-G055,TUBE,N,6,1,29.00 X 43.00,
A5PPR2272.1,2024,42,3,140,140,QFN,6749350.1,10/15/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT5560ECPC-A0Z,15837,ADI6099P,A,2024-A5P-10-G091,TUBE,N,6,1,29.00 X 43.00,
ADNPRH514.1,2024,44,4,140,140,QFN,6761731.1,10/30/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT6011ACCPC-A0Z,7859,ADI7109P,A,MLASER-T,TUBE,N,6,1,62.00 X 84.00,
ADNPRG557.1,2024,42,2,140,140,QFN,6749357.1,10/14/2024 19:00,B-A,P,ADI,TD-300E300B008K,LT8580ECPC-A0Z,16572,ADI5832P,A,2024-ADN-10-G202,TUBE,N,6,1,65.00 X 60.00,
ADNPRH325.1,2024,44,2,140,140,QFN,6761765.1,10/28/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2051ICPC-A0Z,9691,ADI6306P,A,SINGULATE,TUBE,N,6,1,64.00 X 64.00,
A5PPR2288.1,2024,42,7,140,140,QFN,6755617.1,10/19/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2641-12CCPC-A0Z,4471,ADI5983P,A,2024-A5P-11-G002,TUBE,N,6,1,62.00 X 78.00,
A5PPR2270.1,2024,41,7,140,140,QFN,6749389.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2641-14ICPC-A0Z,4460,ADI6070P,A,2024-A5P-10-G083,TUBE,N,6,1,62.00 X 78.00,
A5PPR2271.1,2024,41,7,140,140,QFN,6749390.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2641-14ICPC-A0Z,3835,ADI6070P,A,2024-A5P-10-G083,TUBE,N,6,1,62.00 X 78.00,
A5PPR2366.1,2024,44,2,140,140,QFN,6761788.1,10/28/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2641-14ICPC-A0Z,3714,ADI6070P,A,SINGULATE,TUBE,N,6,1,62.00 X 78.00,
ADNPRH388.1,2024,44,3,140,140,QFN,6761790.1,10/29/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2857-1HCPC-A0Z,13066,ADI4403P,A,MLASER-T,TUBE,N,6,1,62.00 X 82.00,
ADNPRF890.1,2024,40,6,140,140,QFN,6735803.1,10/4/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2862-1CCPC-A0Z,12264,ADI5815P,A,2024-ADN-10-G101,TUBE,N,6,1,65.00 X 87.00,
ADNPRG570.1,2024,42,3,140,140,QFN,6749395.1,10/15/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2862-2ICPC-A0Z,20458,ADI5822P,A,2024-ADN-10-G211,TUBE,N,6,1,65.00 X 87.00,
ADNPRH308.1,2024,43,7,140,140,QFN,6761792.1,10/26/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2862A-1HCPC-A0Z,16331,ADI5936P,A,QC-FOI,TUBE,N,6,1,65.00 X 87.00,
ADNPRH129.1,2024,43,5,140,140,QFN,6750975.1,10/24/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2862A-2HCPC-A0Z,3911,ADI6992P,B,2024-ADN-11-G047,TUBE,N,6,1,65.00 X 87.00,
ADNPRG447.1,2024,41,7,140,140,QFN,6745351.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2875HCPC-A1Z,18318,ADI6195P,B,2024-ADN-10-G191,TUBE,N,8,1,66.3 X 67.3,
ADNPRG775.1,2024,42,5,140,140,QFN,6751508.1,10/17/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2875HCPC-A1Z,18507,ADI6195P,B,2024-ADN-10-G246,TUBE,N,8,1,66.3 X 67.3,
ADNPRG460.1,2024,41,7,140,140,QFN,6745352.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2875ICPC-A1Z,18572,ADI6195P,B,2024-ADN-10-G190,TUBE,N,8,1,66.3 X 67.3,
ADNPRH076.1,2024,43,3,140,140,QFN,6755614.1,10/22/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC2875ICPC-A1Z,18371,ADI6195P,B,2024-ADN-11-G026,TUBE,N,8,1,66.3 X 67.3,
ADNPRG054.1,2024,41,2,140,140,QFN,6742868.1,10/7/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC3631ECPC-A0Z,9384,ADI5817P,A,2024-ADN-10-G125,TUBE,N,6,1,54.00 X 44.00,
ADNPRH326.1,2024,44,2,140,140,QFN,6761826.1,10/28/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC3631ECPC-A0Z,27591,ADI5817P,A,PNP-2ND,TUBE,N,6,1,54.00 X 44.00,
ADNPRH416.1,2024,44,3,140,140,QFN,6761827.1,10/29/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC3642-33ICPC-A0Z,19063,ADI6998P,A,MLASER-T,TUBE,N,6,1,54.00 X 44.00,
ADNPRH151.1,2024,43,5,140,140,QFN,6758780.1,10/24/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC3642ICPC-A0Z,27219,ADI5945P,A,2024-ADN-11-G072,TUBE,N,6,1,54.00 X 44.00,
ADNPRH327.1,2024,44,2,140,140,QFN,6761851.1,10/28/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC4367-1CCPC-A0Z,4527,ADI5825P,A,MATT-TIN,TUBE,N,6,1,54.00 X 84.00,
ADNPRG053.1,2024,41,2,140,140,QFN,6742837.1,10/7/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC4367-1HCPC-A0Z,4496,ADI5825P,A,2024-ADN-10-G106,TUBE,N,6,1,54.00 X 84.00,
ADNPRH328.1,2024,44,2,140,140,QFN,6761852.1,10/28/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC4367-1HCPC-A0Z,9057,ADI5825P,A,SINGULATE,TUBE,N,6,1,54.00 X 84.00,
ADNPRH381.1,2024,44,3,140,140,QFN,6761853.1,10/29/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC4367HCPC-A0Z,4471,ADI5833P,A,MLASER-T,TUBE,N,6,1,54.00 X 84.00,
ADNPRG549.1,2024,41,7,140,140,QFN,6749451.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC4367ICPC-A0Z,8862,ADI5833P,A,2024-ADN-10-G199,TUBE,N,6,1,54.00 X 84.00,
ADNPRG550.1,2024,41,7,140,140,QFN,6749454.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC4373ICPC-A0Z,7504,ADI6151P,B,2024-ADN-10-G190,TUBE,N,6,1,64.00 X 90.00,
ADNPRG867.1,2024,42,7,140,140,QFN,6755543.1,10/19/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC4373ICPC-A0Z,7559,ADI6151P,B,2024-ADN-10-G257,TUBE,N,6,1,64.00 X 90.00,
ADNPRH329.1,2024,44,2,140,140,QFN,6761854.1,10/28/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC4373ICPC-A0Z,7555,ADI6151P,B,QC-FOI,TUBE,N,6,1,64.00 X 90.00,
ADNPRH364.1,2024,44,2,140,140,QFN,6761861.1,10/28/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC6102HVHCPC-A0Z,21418,ADI6283P,A,PNP,TUBE,N,6,1,53.00 X 59.00,
ADNPRF891.1,2024,40,6,140,140,QFN,6735895.1,10/4/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC6362HCPC-A0Z,15646,ADI6317P,B,2024-ADN-10-G088,TUBE,N,8,1,36.00 X 56.00,
ADNPRG616.1,2024,42,4,140,140,QFN,6749462.1,10/16/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC6362HCPC-A0Z,15908,ADI6317P,B,2024-ADN-10-G221,TUBE,N,8,1,36.00 X 56.00,
ADNPRG709.1,2024,42,6,140,140,QFN,6749463.1,10/18/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC6362ICPC-A0Z,19187,ADI6317P,B,2024-ADN-10-G247,TUBE,N,8,1,36.00 X 56.00,
ADNPRG710.1,2024,42,6,140,140,QFN,6749464.1,10/18/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC6362ICPC-A0Z,15417,ADI6317P,B,2024-ADN-10-G251,TUBE,N,8,1,36.00 X 56.00,
ADNPRG866.1,2024,42,7,140,140,QFN,6755539.1,10/19/2024 19:00,B-A,P,ADI,TD-300E300B008K,LTC6362ICPC-A0Z,16283,ADI6317P,B,2024-ADN-11-G002,TUBE,N,8,1,36.00 X 56.00,
ADNPRH259.1,2024,43,7,140,140,QFN,6761701.1,10/26/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT1991AICPC-A0Z,7335,ADI6881P,A,Awaiting,TUBE,N,6,1,62.00 X 84.00,
ADNPRH260.1,2024,43,7,140,140,QFN,6761702.1,10/26/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT1991HCPC-A0Z,24237,ADI6881P,A,PNP,TUBE,N,6,1,62.00 X 84.00,
ADNPRG544.1,2024,41,7,140,140,QFN,6749324.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3027ICPC-A0Z,4936,ADI6986P,A,2024-ADN-10-G191,TUBE,N,6,1,57.00 X 71.00,
ADNPRF840.1,2024,40,4,140,140,QFN,6735663.1,10/2/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ECPC-A0Z,31993,ADI7213P,B,2024-ADN-10-G066,TUBE,N,6,1,62.00 X 70.00,
ADNPRF931.1,2024,40,7,140,140,QFN,6735665.1,10/5/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ECPC-A0Z,9881,ADI7213P,B,2024-ADN-10-G092,TUBE,N,6,1,62.00 X 70.00,
ADNPRF974.2,2024,40,7,140,140,QFN,6735664.1,10/5/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ECPC-A0Z,23341,ADI7213P,B,2024-ADN-10-G102,TUBE,N,6,1,62.00 X 70.00,
ADNPRF974.1,2024,40,7,140,140,QFN,6735664.1,10/5/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ECPC-A0Z,35100,ADI7213P,B,2024-ADN-10-G102,TUBE,N,6,1,62.00 X 70.00,
ADNPRG446.1,2024,41,7,140,140,QFN,6745018.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ECPC-A0Z,14643,ADI7213P,B,2024-ADN-10-G181,TUBE,N,6,1,62.00 X 70.00,
ADNPRH139.1,2024,43,5,140,140,QFN,6755696.1,10/24/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ECPC-A0Z,13653,ADI7213P,B,2024-ADN-11-G029,TUBE,N,6,1,62.00 X 70.00,
ADNPRH584.1,2024,44,5,140,140,QFN,6761705.1,10/31/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ECPC-A0Z,39097,ADI7213P,B,PKG-CU-6H,TUBE,N,6,1,62.00 X 70.00,
ADNPRF922.1,2024,40,7,140,140,QFN,6735666.1,10/5/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042HCPC-A0Z,9876,ADI7213P,B,2024-ADN-10-G087,TUBE,N,6,1,62.00 X 70.00,
ADNPRF923.1,2024,40,7,140,140,QFN,6735667.1,10/5/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ICPC-A0Z,24641,ADI7213P,B,2024-ADN-10-G088,TUBE,N,6,1,62.00 X 70.00,
ADNPRH138.1,2024,43,5,140,140,QFN,6755695.1,10/24/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ICPC-A0Z,4798,ADI7213P,B,2024-ADN-11-G034,TUBE,N,6,1,62.00 X 70.00,
ADNPRH199.1,2024,43,6,140,140,QFN,6753973.1,10/25/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3045ECPC-A0Z,17820,ADI7217P,B,2024-ADN-11-G072,TUBE,N,6,1,62.00 X 91.00,
ADNPRH131.1,2024,43,5,140,140,QFN,6753972.1,10/24/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3045ICPC-A0Z,17737,ADI7217P,B,2024-ADN-11-G037,TUBE,N,6,1,62.00 X 91.00,
ADNPRH586.1,2024,44,5,140,140,QFN,6761708.1,10/31/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3065-25ECPC-A0Z,29291,ADI7720P,A,SEAL-GREEN,TUBE,N,6,1,49.00 X 94.00,
ADNPRG203.1,2024,41,4,140,140,QFN,6742995.1,10/9/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3065ECPC-A0Z,14271,ADI7180P,A,2024-ADN-10-G162,TUBE,N,6,1,49.00 X 94.00,
ADNPRG205.1,2024,41,4,140,140,QFN,6742996.1,10/9/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3065ECPC-A0Z,28618,ADI7180P,A,2024-ADN-10-G166,TUBE,N,6,1,49.00 X 94.00,
ADNPRG906.1,2024,43,1,140,140,QFN,6755691.1,10/20/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3065ECPC-A0Z,33418,ADI7180P,A,2024-ADN-11-G005,TUBE,N,6,1,49.00 X 94.00,
ADNPRF841.1,2024,40,4,140,140,QFN,6735682.1,10/2/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3090ECPC-A0Z,34752,ADI7150P,A,2024-ADN-10-G074,TUBE,N,6,1,64.00 X 92.00,
ADNPRF882.1,2024,40,4,140,140,QFN,6735683.1,10/2/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3090ECPC-A0Z,17358,ADI7150P,A,2024-ADN-10-G083,TUBE,N,6,1,64.00 X 92.00,
ADNPRF844.1,2024,40,4,140,140,QFN,6735689.1,10/2/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3437ICPC-A0Z,6465,ADI7275P,A,2024-ADN-10-G074,TUBE,N,6,1,66.00 X 84.00,
ADNPRG353.1,2024,41,5,140,140,QFN,6745016.1,10/10/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3463ECPC-A0Z,34743,ADI6914P,A,2024-ADN-10-G174,TUBE,N,6,1,56.00 X 64.00,
ADNPRG354.1,2024,41,5,140,140,QFN,6745017.1,10/10/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3463ECPC-A0Z,40810,ADI6914P,A,2024-ADN-10-G190,TUBE,N,6,1,56.00 X 64.00,
ADNPRG903.1,2024,43,1,140,140,QFN,6755681.1,10/20/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3471ECPC-A0Z,29045,ADI7192P,A,2024-ADN-11-G002,TUBE,N,6,1,56.00 X 94.00,
ADNPRH261.1,2024,43,7,140,140,QFN,6761711.1,10/26/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3471ECPC-A0Z,24976,ADI7192P,A,MATT-TIN,TUBE,N,6,1,56.00 X 94.00,
ADNPRG415.1,2024,41,6,140,140,QFN,6749332.1,10/11/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3472ECPC-A0Z,19448,ADI6885P,A,2024-ADN-10-G181,TUBE,N,6,1,45.00 X 70.00,
ADNPRG545.1,2024,41,7,140,140,QFN,6749339.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3684ECPC-A0Z,12303,ADI7171P,B,2024-ADN-10-G195,TUBE,N,6,1,55.00 X 65.00,
ADNPRG937.1,2024,43,2,140,140,QFN,6755668.1,10/21/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3684ECPC-A0Z,18350,ADI7171P,B,2024-ADN-11-G020,TUBE,N,6,1,55.00 X 65.00,
ADNPRG034.1,2024,41,1,140,140,QFN,6742983.1,10/6/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3757AECPC-A0Z,16621,ADI6886P,B,2024-ADN-10-G111,TUBE,N,6,1,44.00 X 60.00,
ADNPRG035.1,2024,41,1,140,140,QFN,6742984.1,10/6/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3757AECPC-A0Z,16672,ADI6886P,B,2024-ADN-10-G106,TUBE,N,6,1,44.00 X 60.00,
ADNPRG546.1,2024,41,7,140,140,QFN,6749340.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3757AECPC-A0Z,24832,ADI6886P,B,2024-ADN-10-G195,TUBE,N,6,1,44.00 X 60.00,
ADNPRH210.1,2024,43,6,140,140,QFN,6761722.1,10/25/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3758AECPC-A0Z,24557,ADI6887P,A,Awaiting,TUBE,N,6,1,44.00 X 60.00,
ADNPRG206.1,2024,41,4,140,140,QFN,6742979.1,10/9/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3973-33ICPC-A0Z,4766,ADI7174P,A,2024-ADN-10-G166,TUBE,N,6,1,62.00 X 70.00,
ADNPRG065.1,2024,41,2,140,140,QFN,6742978.1,10/7/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3973ICPC-A0Z,14256,ADI7221P,A,2024-ADN-10-G113,TUBE,N,6,1,62.00 X 70.00,
ADNPRH257.1,2024,43,7,140,140,QFN,6761724.1,10/26/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3990ECPC-A0Z,16259,ADI6967P,A,PNP,TUBE,N,6,1,28.00 X 91.00,
ADNPRH211.1,2024,43,6,140,140,QFN,6761725.1,10/25/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT3990ICPC-A0Z,24184,ADI6967P,A,2024-ADN-11-G061,TUBE,N,6,1,28.00 X 91.00,
ADNPRG553.1,2024,41,7,140,140,QFN,6749365.1,10/12/2024 19:00,B-A,P,ADI,TD-300E300B010K,LT8619ECPC-A1Z,10387,ADI7204P,B,2024-ADN-10-G190,TUBE,N,8,1,62.3 X 66.3,
ADNPRF892.1,2024,40,6,140,140,QFN,6729232.1,10/4/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2067ICPC-A0Z,12936,ADI6955P,A,2024-ADN-10-G101,TUBE,N,8,1,46.00 X 70.00,
A5PPR2178.1,2024,40,6,140,140,QFN,6735793.1,10/4/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2481ICPC-A0Z,5387,ADI6895P,A,2024-A5P-10-G041,TUBE,N,6,1,47.00 X 84.00,
A5PPR2193.1,2024,41,1,140,140,QFN,6742904.1,10/6/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2481ICPC-A0Z,5515,ADI6895P,A,2024-A5P-10-G051,TUBE,N,6,1,47.00 X 84.00,
A5PPR2289.1,2024,43,1,140,140,QFN,6755620.1,10/20/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2481ICPC-A0Z,5571,ADI6895P,A,2024-A5P-11-G005,TUBE,N,6,1,47.00 X 84.00,
A5PPR2166.1,2024,40,4,140,140,QFN,6735794.1,10/2/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2485ICPC-A0Z,5671,ADI6902P,A,2024-A5P-10-G039,TUBE,N,6,1,47.00 X 84.00,
A5PPR2167.1,2024,40,4,140,140,QFN,6735798.1,10/2/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2601CCPC-A0Z,6429,ADI7214P,A,2024-A5P-10-G034,TUBE,N,6,1,47.00 X 76.00,
A5PPR2192.1,2024,41,1,140,140,QFN,6742898.1,10/6/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2601CCPC-A0Z,6345,ADI7214P,A,2024-A5P-10-G051,TUBE,N,6,1,47.00 X 76.00,
ADNPRG040.1,2024,41,1,140,140,QFN,6742893.1,10/6/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2854ICPC-A0Z,18195,ADI6909P,B,2024-ADN-10-G131,TUBE,N,6,1,62.00 X 94.00,
ADNPRH212.1,2024,43,6,140,140,QFN,6761791.1,10/25/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2859ICPC-A0Z,15618,ADI6971P,A,2024-ADN-11-G070,TUBE,N,6,1,62.00 X 94.00,
ADNPRH552.1,2024,44,5,140,140,QFN,6761793.1,10/31/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2864-2ICPC-A0Z,7871,ADI6910P,A,SEAL-GREEN,TUBE,N,6,1,65.00 X 87.00,
ADNPRG207.1,2024,41,4,140,140,QFN,6742885.1,10/9/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC2996CCPC-A0Z,6809,ADI6892P,A,2024-ADN-10-G155,TUBE,N,6,1,63.00 X 48.00,
ADNPRG702.1,2024,42,5,140,140,QFN,6751509.1,10/17/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC3026ECPC-A0Z,25049,ADI7205P,A,2024-ADN-10-G237,TUBE,N,6,1,60.00 X 67.00,
ADNPRG933.1,2024,43,2,140,140,QFN,6755602.1,10/21/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC3026ECPC-A0Z,10479,ADI7205P,A,2024-ADN-11-G020,TUBE,N,6,1,60.00 X 67.00,
ADNPRG934.1,2024,43,2,140,140,QFN,6755603.1,10/21/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC3026ECPC-A0Z,15574,ADI7205P,A,2024-ADN-11-G004,TUBE,N,6,1,60.00 X 67.00,
ADNPRH215.1,2024,43,6,140,140,QFN,6761800.1,10/25/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC3026ECPC-A0Z,4959,ADI7205P,A,2024-ADN-11-G074,TUBE,N,6,1,60.00 X 67.00,
ADNPRG932.1,2024,43,2,140,140,QFN,6755601.1,10/21/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC3026ICPC-A0Z,25337,ADI7205P,A,2024-ADN-11-G005,TUBE,N,6,1,60.00 X 67.00,
ADNPRF924.1,2024,40,6,140,140,QFN,6735815.1,10/4/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC3103ECPC-A1Z,14713,ADI7184P,A,2024-ADN-10-G097,TUBE,N,8,1,52.3 X 55.3,
ADNPRG370.1,2024,41,6,140,140,QFN,6742884.1,10/11/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC3103ECPC-A1Z,14853,ADI7184P,A,2024-ADN-10-G178,TUBE,N,8,1,52.3 X 55.3,
ADNPRG774.1,2024,42,5,140,140,QFN,6749406.1,10/17/2024 19:00,B-A,P,ADI,TD-300E300B010K,LTC3103ECPC-A1Z,14517,ADI7184P,A,2024-ADN-10-G241,TUBE,N,8,1,52.3 X 55.3,
